DemAffl,DemAge,PromSpend,PromTime,TargetBuy
11,69,6000,4,0
6,64,12000,8,0
5,60,1526.99,5,0
2,67,12000,8,0
5,53,500,9,0
8,78,20000,5,0
13,41,0.01,8,1
6,39,0.01,8,1
9,51,0.02,8,1
8,68,0.01,5,0
9,30,0.01,5,1
8,43,0.01,7,0
6,45,0.02,8,0
14,60,0.01,21,1
7,72,10000,4,0
11,71,960,10,0
13,40,0.01,5,1
14,57,1000,5,0
12,42,0.01,4,1
11,66,6000,5,0
9,31,0.01,4,1
5,41,50.01,8,1
11,66,6655.53,14,1
5,69,6000,5,0
4,51,2000,1,0
8,42,0.01,4,0
9,64,2149.55,21,1
7,50,6000,2,0
11,35,99.31,8,1
10,54,360,11,0
8,77,6000,2,0
12,61,11000,9,0
10,47,0.01,5,0
6,53,0.01,4,0
6,51,0.01,8,0
11,39,0.01,5,1
12,56,3000,4,0
3,46,250,12,0
18,37,50,9,1
8,65,2850,2,0
13,70,1000,6,0
7,55,0.01,9,0
14,72,1400,4,1
7,57,0.01,5,0
8,52,6500,11,0
14,41,0.01,4,1
17,54,0.01,5,1
12,63,0.01,5,0
5,72,3000.01,9,0
6,70,3463.5,2,0
7,41,0.01,4,1
11,64,1000,6,0
5,52,6000,1,0
5,31,0.01,5,0
10,41,0.01,10,0
11,37,0.01,4,1
7,70,1000,4,0
10,62,1500,9,1
9,37,0.01,8,1
7,39,0.01,5,1
10,48,1500,6,0
14,65,11693.35,11,0
8,68,5000,5,0
8,65,9000,8,0
4,46,0.01,5,0
5,57,0.01,6,0
7,56,1000,5,1
13,43,5000,3,1
9,56,6000,2,0
12,66,3000,15,0
6,62,5000,4,0
6,30,0.01,5,1
5,65,6000,1,0
8,68,50,10,1
9,63,15000,4,1
13,40,0.01,8,0
11,42,6000.01,9,0
9,67,15200,8,1
7,53,3000,9,0
13,40,480.01,8,1
13,63,6000,4,0
8,46,0.01,8,0
8,47,0.01,5,0
10,63,20633.08,3,0
11,35,0.01,5,1
12,61,60,11,0
12,36,6000,19,1
17,42,3000,8,1
10,77,5000,13,0
9,66,3000,8,1
9,52,6000,11,0
8,44,0.01,9,1
9,59,36000,14,0
10,52,6053.35,6,0
8,45,0.01,8,0
10,62,1980,22,0
8,53,5000,26,0
8,64,6000,12,0
7,61,4000,5,0
11,59,240,1,1
12,66,760.49,8,0
5,32,0.01,9,1
12,51,0.01,4,0
9,33,0.01,5,1
3,39,0.01,6,0
8,60,3000,32,0
7,59,3000,6,0
13,45,3000,8,1
9,57,42000,1,0
11,69,5000,6,0
8,78,4000,5,0
10,51,0.01,5,0
9,78,2000,8,0
4,56,22158.67,26,0
5,30,0.01,4,1
5,47,0.01,5,1
7,51,6000,4,0
8,50,0.01,8,0
9,47,3000,8,0
5,46,1500,5,0
7,44,18000,12,0
11,62,5000,1,0
9,57,0.01,4,0
9,50,0.01,4,1
4,40,0.01,5,0
15,34,480,4,1
7,62,8000,8,0
11,51,0.01,5,0
5,56,800,9,0
7,38,0.01,5,1
7,71,3000,6,0
8,64,5500,12,0
14,40,0.01,8,1
7,63,50,3,0
9,65,10000,4,0
7,72,6053.35,7,0
18,58,0.01,6,1
14,40,1200,5,1
11,68,12000,16,1
6,53,6000,2,0
10,59,0.01,4,0
9,42,0.02,6,0
10,65,2600,4,0
7,76,11400,8,0
6,77,12000,2,0
16,43,0.01,4,1
9,78,6000,8,0
8,61,250,11,1
9,61,3000,4,0
9,64,3000,8,0
8,52,5000,1,1
4,57,100,0,0
9,44,6000,1,0
9,54,10000,1,1
11,36,4000,3,1
8,30,1000,4,0
4,64,6000,1,0
5,43,0.01,5,0
8,51,0.01,8,0
4,72,0.01,8,0
9,62,0.01,5,0
10,36,0.01,4,1
9,28,0.01,5,0
5,45,0.01,8,0
8,47,0.01,9,0
15,71,0.01,8,1
4,61,2500,9,0
11,42,0.01,5,0
9,66,6000,3,1
9,33,0.01,4,0
4,77,18053.35,9,0
8,46,12500,4,0
12,48,0.01,9,0
10,36,0.01,5,1
7,77,6000,4,0
7,50,12105.32,7,0
13,41,0.01,7,1
15,44,0.01,5,1
7,51,2000,8,0
12,51,6000,9,0
14,64,35000,11,0
4,65,5000,2,0
9,46,5492.43,12,0
12,37,2714.07,4,1
4,51,0.01,9,0
13,49,25000,4,0
8,75,29479.27,3,0
12,30,4500,3,1
11,53,1000.01,8,1
6,78,6340,38,0
8,42,0.02,10,0
10,71,3000.01,12,0
13,35,12053.34,6,1
16,52,0.01,5,1
7,66,12000,4,0
10,73,0.01,5,0
4,41,0.01,7,0
8,48,6000,1,0
9,47,0.01,5,0
9,44,6053.35,5,1
20,30,600,4,1
10,63,6107.64,7,1
7,53,0.01,5,0
4,38,0.01,5,1
10,37,420,1,1
10,41,0.01,4,0
12,67,20533.84,3,0
6,54,13000,11,0
12,50,0.01,5,0
9,51,6000,2,0
4,43,4000,5,1
6,69,600,9,0
8,58,6053.35,6,0
15,27,1000,1,1
10,70,4000,11,0
8,63,20781.19,3,0
13,45,0.01,6,0
9,60,0.01,4,0
5,75,1000,16,0
3,45,900.01,5,0
7,32,0.01,7,1
8,47,0.01,8,0
17,49,100,2,1
5,64,1200,9,0
6,54,0.01,5,0
7,33,1000,11,1
7,60,6000,2,0
6,67,6000,2,0
9,73,20156.18,0,0
7,52,0.01,8,0
14,44,100,1,1
11,50,0.01,5,1
27,30,0.01,5,1
10,51,500,8,0
9,67,5000,4,0
10,51,6000,1,0
10,57,0.01,5,1
15,43,0.01,7,1
3,39,6000,7,0
10,63,11000,12,0
8,49,1500,1,0
11,45,15050,10,1
14,51,0.01,8,1
6,62,0.01,8,0
11,27,0.01,5,1
7,48,2000,10,0
8,59,1636.09,11,0
13,54,1500,2,0
17,51,20572.29,3,1
6,50,3500,6,0
5,68,6000,4,0
16,57,1000,5,1
14,46,0.02,8,1
12,57,6600,11,0
9,25,960,1,1
8,67,5000,1,0
11,47,6000,27,0
13,39,0.01,5,0
17,53,19958.73,3,1
9,73,15010.73,3,1
6,51,1290,1,0
7,46,0.01,5,0
10,77,1000,4,0
8,46,0.01,8,0
6,65,23000.02,8,0
9,33,9464.85,1,1
8,69,12000,30,0
11,26,300,9,1
5,68,0.01,8,0
8,57,6000,3,0
15,50,4500,11,0
7,55,3000,3,0
4,64,12000,2,0
5,32,250,4,1
16,65,3000,7,0
6,43,0.01,5,1
8,77,6000,28,0
7,43,6053.35,7,1
4,61,0.01,7,0
5,46,11303.5,3,0
8,73,19000,32,0
13,67,0.01,8,0
7,47,0.01,5,0
13,60,300,9,1
7,33,1250,5,1
10,71,3000,5,1
14,64,0.01,5,1
8,40,3000,4,0
15,35,1500,9,1
10,58,2500,9,0
12,61,0.01,4,0
6,58,6000,2,0
11,60,0.01,8,0
8,53,12000,8,0
5,73,6000,6,0
8,54,24649.14,3,0
7,75,7000,8,0
6,71,1000,1,0
8,72,2400,4,0
9,63,6000,2,0
12,63,3000,8,0
12,43,0.01,5,0
7,35,0.01,7,0
6,65,5089.7,7,0
10,43,6000,3,1
16,39,0.01,5,1
5,31,2000,1,1
9,53,6000,3,0
9,54,2884.28,11,0
17,37,0.01,5,1
8,40,9500,1,0
8,64,840,9,0
9,44,0.01,8,1
12,61,0.01,4,1
10,37,0.01,8,1
5,50,0.01,8,0
9,31,0.01,8,0
6,73,1000,16,0
8,60,11000,2,0
10,52,6053.35,7,1
10,39,6000,5,1
10,42,0.01,10,1
6,57,2000,2,0
11,40,0.01,5,1
13,36,0.01,4,0
11,52,20000,6,1
8,39,0.01,8,0
11,52,600,8,0
10,72,6000,4,0
5,74,2000,21,0
7,26,0.01,5,0
6,68,0.01,30,0
6,53,3000,9,0
10,53,6000,5,0
8,44,0.01,5,1
3,62,0.01,8,0
22,39,0.01,5,1
11,70,12000,13,1
7,43,9000,7,0
9,47,0.01,8,0
9,62,1500,9,0
3,56,6000,5,0
13,74,9445.75,2,0
8,32,5000,2,0
13,75,5000,9,1
8,78,23343.73,13,1
13,67,3000,8,0
11,74,18000,4,0
9,69,6000,1,0
16,77,5000,5,0
8,61,635,12,1
10,60,9500.01,8,0
11,47,2700,1,0
6,64,12000,8,0
10,60,3000,2,0
10,32,3000,8,1
15,45,0.01,4,1
6,46,2500,8,0
9,41,0.01,5,1
6,69,6053.35,5,0
5,48,10928.65,4,0
8,35,0.01,8,1
5,72,6000,3,0
16,25,35,2,1
14,50,360.01,13,1
3,59,1000,4,0
12,45,10000,3,0
8,62,0.01,9,0
13,72,3000,2,1
12,44,0.01,4,1
8,68,13000,4,1
12,28,0.01,4,1
18,44,6000,3,0
12,38,0.01,8,0
10,75,6000,2,0
5,64,3000,17,0
7,70,15000,4,1
7,79,8000,5,0
9,76,6053,5,1
11,33,3000,1,1
10,63,0.01,11,1
14,48,0.01,5,1
14,62,2000,5,1
9,40,600,8,1
2,75,3000,6,0
6,43,0.01,5,0
8,55,0.01,1,0
7,63,6147.6,26,0
11,52,22000,1,0
11,49,0.01,5,0
10,39,3750,4,0
9,54,0.01,4,1
14,21,3000,3,1
9,71,12050.29,11,0
7,24,0.01,4,1
4,54,0.01,8,0
6,65,5000,6,0
7,62,1500,5,0
16,49,10000,1,1
10,70,30212.49,21,0
4,58,7674.74,2,0
5,58,0.01,5,0
8,55,1500,1,1
7,51,3000,8,0
7,73,5050,29,0
9,47,0.01,8,1
12,51,12000,2,0
9,68,5997.94,18,0
6,40,6000,1,0
8,53,1000,9,0
10,26,3250,2,1
7,70,420,9,0
15,44,1000,1,1
7,57,6000,5,0
9,71,3500,5,1
6,59,1000,5,0
8,59,0.01,7,0
10,52,0.01,5,0
11,58,0.01,5,0
4,47,1000,5,0
7,63,1621.6,5,0
6,66,11000,29,0
9,46,3000,12,0
10,52,33000,1,0
8,51,0.01,5,0
5,56,1000,1,0
7,31,0.01,8,0
10,71,11804.22,8,0
3,65,6600,8,0
14,69,1720,6,1
15,51,0.01,5,0
6,50,3500,4,0
10,76,10530.53,4,0
4,53,0.01,5,0
13,65,250,11,0
15,43,0.01,5,1
12,54,2000,6,1
5,75,2000,5,0
9,45,2500,6,0
10,66,0.01,8,0
4,54,4433.5,2,0
11,51,0.01,8,1
6,44,3000,3,1
10,34,0.01,4,1
7,38,0.01,4,0
8,45,23461.9,11,0
8,54,6000,3,0
14,46,1039.6,12,1
8,70,6537.29,15,0
9,51,19553.82,8,0
14,63,3000.04,7,0
16,44,3000,3,1
8,57,6000,2,0
6,38,50.01,8,0
8,53,6000.01,8,0
11,52,0.01,5,1
5,42,6053.35,5,0
9,61,0.01,5,0
5,72,1000,6,0
11,48,11000,3,0
6,55,1000,1,0
4,46,0.01,8,0
10,61,5000,2,1
10,58,500,9,0
5,66,7070.21,8,0
12,54,0.01,5,0
10,36,0.01,5,1
16,58,6000.01,9,1
10,32,3000,4,1
8,30,0.01,7,1
9,42,0.01,5,0
10,43,0.01,8,1
11,61,0.01,5,0
21,39,0.01,4,1
5,57,6000,2,0
6,43,0.01,5,0
10,60,6240,11,0
10,51,1100,11,0
7,47,6000,1,1
12,44,0.01,8,1
7,50,960,5,0
10,35,100.01,8,1
5,69,6000,31,1
3,42,0.01,5,0
3,54,5000,4,0
1,66,2000,9,0
4,72,0.01,8,0
7,55,11000,17,0
18,43,9000,8,1
4,42,1000,5,0
7,64,0.01,9,0
10,73,0.01,5,0
11,56,480,0,0
13,56,3000,8,0
9,54,1000,5,0
13,38,0.01,5,0
13,77,6000,1,0
9,64,219.91,12,0
7,65,11000,8,0
13,31,2400,1,0
9,61,3000,6,0
13,40,0.01,6,0
6,78,6000,27,0
7,64,3000,1,0
6,45,0.01,8,0
15,72,9000,17,1
9,33,0.01,6,1
10,79,15600,8,0
6,40,0.01,5,0
12,50,11000,8,0
3,69,16000,25,1
11,38,2100,5,0
10,52,2400,3,1
13,48,0.01,5,0
12,65,0.01,7,0
4,44,2000,1,1
5,61,20000,4,0
8,55,600,9,0
8,46,3000,3,0
8,69,17000,5,0
10,75,9000,3,0
4,52,65000,2,0
12,40,0.01,9,1
9,66,0.01,10,1
7,27,420,1,1
11,73,6025,11,0
7,68,7500,4,0
8,39,0.01,4,0
6,35,0.01,5,0
7,56,12140.78,7,1
6,50,25000,4,0
16,46,0.01,5,1
7,78,0.01,9,0
3,51,6000,2,0
7,47,0.01,6,0
12,72,1800,9,0
11,57,5017.55,14,0
6,66,3450,8,0
9,29,1200,1,1
6,58,5800.01,8,0
12,50,10000,4,0
13,57,6000,4,0
11,37,0.01,4,1
7,68,12160.98,6,0
4,56,0.01,8,0
7,47,23508.88,3,1
12,37,0.01,8,1
5,49,250,5,0
5,78,4899.59,8,0
11,32,60.12,9,1
11,41,0.01,5,0
10,44,0.01,3,1
12,47,0.01,4,0
7,58,10000,3,1
9,50,50,10,0
6,73,6000,2,0
10,55,15000,4,1
13,33,3000,8,1
12,34,600,1,0
5,51,20124.28,7,0
12,32,0.01,4,1
12,76,0.01,7,0
13,38,6105.32,8,1
10,54,0.01,5,0
15,61,0.01,4,0
8,78,1000,5,0
10,27,233.33,2,1
6,50,6000,5,0
6,65,1000,6,0
7,40,0.01,5,0
3,65,0.01,11,0
4,53,0.01,4,0
9,38,6000,1,1
10,24,1000,24,0
6,49,6000,1,0
10,74,6000,1,0
17,41,1000,9,1
5,70,3000,5,0
5,68,2000,4,0
8,56,0.01,8,0
9,63,10000,4,0
9,49,0.01,7,0
3,41,1000,3,0
11,46,420.01,9,0
7,56,5000,1,0
11,36,1000,4,0
4,59,6000,2,0
6,42,1100,5,0
2,75,4085,23,0
9,67,14902.55,7,0
10,66,15000,6,0
9,64,0.02,8,1
7,34,0.01,4,0
7,45,1200,5,0
3,44,0.01,5,0
4,68,4500,9,0
10,46,0.01,5,0
12,64,0.01,4,0
8,70,20562.1,3,0
11,48,0.01,8,0
8,35,0.01,7,1
11,51,5000,5,1
8,69,3000,7,0
7,62,4000,6,0
8,62,0.01,5,0
12,57,2000,4,0
10,51,600.02,9,0
8,54,2000,6,0
6,66,5000,4,0
6,64,3000,1,0
10,64,3000,5,0
6,77,12000,18,0
15,41,420.01,6,1
15,72,15000,3,0
6,78,6000,3,0
7,60,3000,2,0
11,70,18000,8,0
3,56,0.01,8,0
9,50,0.01,4,1
12,69,6000,30,0
10,64,50,11,0
3,46,6000,1,0
8,41,0.01,4,0
10,49,0.02,9,0
12,45,0.01,4,0
7,68,0.01,8,0
7,66,7500,14,0
9,34,0.01,5,1
13,51,0.01,9,1
12,48,1250,4,1
8,61,15000,4,0
4,61,6000,2,0
7,61,2000,4,0
10,60,3796.51,6,0
8,64,6000,1,0
12,62,10000,11,1
8,32,3000,3,1
4,44,9800,8,0
10,53,9901,9,0
9,53,50,7,0
6,54,7800,8,0
11,60,6000,8,1
9,33,420,8,0
9,74,300.01,10,0
6,65,10000,4,0
12,41,4000,1,0
12,66,100,1,0
6,76,2500,6,0
6,77,3099.71,11,0
12,72,10000,13,0
2,49,1000,5,0
13,71,4000,5,1
8,75,5000,23,0
9,42,600.01,9,0
14,40,0.01,4,0
5,66,13740,8,0
6,68,6000,5,0
13,24,0.01,4,0
6,79,4000,5,0
7,61,7800,7,1
6,66,6053.35,7,0
6,38,4356.06,6,0
5,39,0.01,5,1
6,62,2500,3,0
14,68,67000,2,0
6,63,6000,1,0
6,52,6026.67,8,1
8,55,6000,2,0
9,49,0.01,8,1
10,40,0.01,7,0
7,38,6000,9,0
9,68,20668.99,1,0
11,47,7884.25,9,1
5,46,420,5,0
14,70,5000,17,1
5,43,0.01,5,1
6,63,6000,10,0
8,61,3000,1,1
6,45,3500,11,0
4,65,10989.57,21,0
8,77,12000,8,1
8,71,3600,4,1
8,38,0.01,8,0
8,36,0.01,5,0
4,25,1200,5,0
10,48,0.01,7,0
9,70,6000,19,0
7,74,2367.1,5,0
11,78,6053.35,6,1
4,49,0.01,9,0
4,39,2000,2,1
9,28,0.01,7,0
7,53,0.01,8,0
4,65,6000,2,0
7,57,6000,2,1
9,37,0.01,8,1
12,52,300.01,23,1
13,50,3500,12,0
11,58,0.01,5,0
12,43,0.01,10,1
6,59,2000,1,0
8,61,6000,2,1
6,47,0.01,5,1
5,52,0.11,5,0
7,56,0.01,4,0
14,42,0.01,5,0
9,60,12000,5,0
4,43,0.02,8,0
11,44,7500,4,1
9,44,0.01,8,0
6,71,4000.01,11,0
10,67,15553.35,7,1
11,39,1000,5,0
10,27,0.01,4,1
8,53,0.01,7,0
9,73,15000,4,0
8,61,3000,7,0
6,46,3000,8,0
6,36,300,9,1
10,55,7000,8,0
6,35,6000,1,0
6,55,24000,2,0
7,36,0.01,4,0
4,70,21000,8,0
7,74,10100,11,0
7,59,0.01,7,0
11,50,7500,3,1
11,70,50,10,0
7,44,6500,8,0
10,52,3800,13,0
9,49,0.01,5,0
7,64,6000,1,0
11,28,0.01,5,1
9,49,0.01,9,0
10,57,0.01,5,0
8,41,0.01,8,0
17,52,1000,1,0
8,59,5000,5,0
4,60,6000,2,0
1,53,170,3,0
5,60,20000,4,0
7,52,0.01,7,0
6,30,0.01,5,1
7,52,0.01,8,0
10,53,1800,1,1
9,30,0.01,7,1
5,44,1500,6,0
2,49,4370,1,0
3,29,0.01,5,0
7,46,6053.35,5,1
15,58,0.01,6,1
15,38,19.39,10,1
8,46,0.01,5,0
9,74,25884.25,8,0
5,76,1500,11,0
6,45,0.01,5,0
7,33,0.01,4,0
13,36,3500,1,1
5,66,5000,9,0
12,41,0.01,5,1
3,54,4000,1,0
9,61,12000,8,1
7,34,0.01,5,1
9,55,1150,8,1
15,64,4000.01,8,0
7,59,6000,1,1
7,75,6000,1,0
7,61,6000,2,0
9,57,25,2,0
10,30,66202.36,7,1
3,57,0.01,5,0
9,33,0.01,5,0
7,35,6053.36,7,1
11,53,800,9,0
4,68,5000,2,0
5,74,7105.32,8,0
10,51,0.01,5,0
5,72,18000,3,1
7,58,16000,3,0
3,71,6000,2,0
5,42,13298.93,9,0
6,61,12000,8,0
6,74,6143.47,2,0
7,63,5936.04,5,0
9,57,3000,6,0
14,70,4438.16,5,0
27,38,0.01,4,1
14,67,0.01,9,1
12,52,6000,3,1
17,54,0.01,4,0
13,47,30,5,1
7,66,0.01,10,0
5,68,17053.34,6,0
12,59,7500,3,0
13,59,9000,2,0
5,74,3500,8,0
7,70,1000,5,0
9,49,20000,4,0
14,27,1200,1,0
6,59,12000,2,0
6,46,3000,12,0
11,42,0.01,4,0
14,52,1440,5,1
9,71,6000,3,0
19,37,0.01,6,1
15,48,300,9,1
9,72,8000,5,0
13,44,6988.4,1,1
9,53,0.01,5,0
8,48,4000,11,0
11,54,6000,5,0
8,33,0.01,8,1
5,53,1000,10,0
5,64,6000,6,0
14,41,1000,5,1
9,59,7438.32,11,0
7,39,9000,8,0
15,62,4750,5,1
9,65,10000,1,0
9,66,6000,5,0
17,65,6466.9,14,0
5,51,5000,1,1
8,46,6000.02,8,0
6,49,12053.35,7,0
12,71,5000,3,0
5,52,0.01,14,0
15,29,0.01,5,1
2,59,2531.53,12,0
7,47,0.01,8,1
7,44,0.01,7,0
11,62,33071.08,12,0
8,56,1500,11,1
5,61,3700,1,0
4,48,0.01,11,0
5,49,6000,1,0
9,62,0.01,5,0
11,67,6107.64,7,1
13,34,0.01,5,1
4,50,0.01,5,0
9,64,7000,5,0
8,56,0.01,9,1
7,62,0.01,5,0
6,47,0.01,8,0
12,32,0.01,7,1
8,49,6000,2,0
10,40,0.01,5,0
12,56,20260.39,3,0
5,71,3500,18,0
9,46,0.01,7,1
8,53,22000,12,0
6,52,4000,7,0
6,38,0.01,4,0
8,71,5000,0,0
6,33,0.01,4,0
11,58,6000,2,0
7,55,0.01,11,0
4,75,15000,5,0
10,52,8000.01,8,1
3,58,0.01,7,0
5,57,20391.15,3,0
5,52,0.01,5,0
11,51,5000,1,0
8,33,0.01,5,1
6,70,18000,3,0
9,47,954.63,9,0
12,40,4842.13,9,1
6,60,0.01,4,1
9,62,6000,2,0
8,46,2500,6,0
12,52,2500,6,0
7,60,9200,8,1
3,40,6000,1,0
17,39,0.01,8,1
8,46,1050.01,11,0
4,58,600.01,4,0
10,64,2067,6,0
8,46,50.01,9,0
8,39,0.01,4,1
11,69,1000,2,1
6,67,14300,8,0
15,35,0.01,4,1
10,35,0.01,8,0
6,44,0.01,10,0
7,61,2021.07,8,0
10,41,0.01,5,0
1,75,6000,2,0
8,65,2000,1,0
15,55,9500.01,5,0
6,61,6000,2,0
5,75,10000,4,0
12,48,0.01,8,0
11,41,5400,1,0
5,32,0.01,4,0
5,37,200,12,0
6,69,6000,1,0
4,62,12160.99,5,0
5,34,0.01,8,1
6,63,6000,1,0
13,55,6053.35,7,1
4,69,6255.7,4,0
5,61,0.01,5,0
5,34,420,1,0
11,64,6053.34,4,1
11,46,0.01,4,0
10,73,2500,5,0
12,56,6600.01,4,1
8,60,0.01,7,0
13,42,0.01,18,1
6,48,300,11,0
9,62,4884.25,8,0
9,63,1000,5,1
12,44,0.01,7,1
2,58,12000.01,8,0
8,75,500,10,1
11,52,0.01,5,0
8,48,3920,1,0
6,54,0.01,8,0
14,74,10000,4,0
6,54,600,8,0
13,57,3000,8,1
9,47,0.01,5,1
9,58,12106.69,7,0
7,71,50.01,8,0
13,46,0.01,7,1
10,62,3000.01,8,0
1,52,3000,5,0
7,46,300,0,0
11,59,6107.64,6,0
10,45,20826.25,3,0
6,40,660,9,1
9,56,0.01,6,0
10,51,1000,5,0
13,34,0.01,8,1
9,73,41000,1,0
8,50,6000,1,0
6,73,9053.35,13,1
6,57,6000,1,0
5,61,6053.35,21,0
10,58,0.01,10,1
9,51,6000,2,0
8,46,0.01,8,0
15,60,20194.13,12,0
8,69,6000,3,0
9,63,3000,8,0
9,49,6105.32,24,0
5,35,1000,4,1
9,38,0.01,7,0
8,58,3000,8,1
6,35,1000,5,0
11,55,18158.67,7,0
11,55,0.01,5,0
8,36,0.01,5,1
4,79,6000,2,0
9,44,6000,1,1
5,52,20754.14,3,0
12,50,0.01,5,0
11,62,0.01,8,0
11,36,0.01,8,0
14,51,9000,7,1
8,35,0.01,5,1
14,34,0.01,6,1
8,41,0.01,5,1
10,52,20557.32,3,0
9,61,3000,2,1
12,34,0.01,7,0
5,72,0.02,8,0
14,73,0.01,8,0
8,58,0.01,7,0
8,60,0.01,5,0
5,50,0.02,9,0
3,46,0.01,9,0
4,34,0.01,7,0
12,75,200,11,0
8,60,0.01,8,0
8,50,0.01,9,0
6,57,20062.97,3,0
17,38,0.01,18,1
9,66,2000,5,0
11,47,0.01,8,1
8,52,3000,5,0
13,63,2000,4,0
6,71,558.85,21,0
14,38,500,9,0
13,37,2500,3,1
7,66,5000.01,2,0
7,72,19400,12,0
7,48,50,8,0
6,33,1000,4,1
7,70,5000,1,1
12,55,0.01,7,1
6,50,0.01,5,0
6,43,0.01,8,0
11,68,0.01,11,0
8,67,3000,2,0
6,63,20097.78,3,0
6,38,0.01,5,1
4,49,3000,3,0
8,31,420,4,1
8,61,6000,15,0
18,51,12105.32,7,1
6,39,3000,8,0
10,74,12078.35,12,0
12,38,12000,2,1
10,46,0.01,8,0
9,61,2250,4,0
7,60,20148.2,4,0
9,55,0.01,9,1
8,60,879.57,11,0
6,36,45,2,1
7,47,1000,9,0
8,79,10000,4,0
12,44,0.01,5,1
4,22,1645,2,1
6,73,0.01,5,0
8,60,6000,2,0
9,31,1655,6,1
13,21,1000,1,1
4,33,50,11,1
5,54,0.01,4,0
6,60,10578.37,12,0
3,43,600,8,0
8,63,50,8,0
7,28,1245,2,1
7,53,3000,1,0
8,63,3000,8,0
12,34,0.01,7,1
13,44,0.01,6,1
20,53,12053.35,5,1
3,44,6000,2,0
16,33,0.02,7,1
8,56,6000,4,0
8,36,0.01,8,1
8,51,6106.7,27,1
4,38,0.01,9,0
8,49,300,10,0
10,30,0.01,4,1
9,76,3000,11,0
5,72,2000,22,0
8,57,3000,9,1
16,49,48301.78,11,0
7,51,11600.01,7,0
10,68,4000,5,1
5,42,26309.52,3,0
12,77,3000,19,1
7,58,15000,5,0
9,72,20498.42,3,0
9,67,1500,4,0
7,63,6105.32,8,0
10,43,3000,5,1
8,52,1260,7,0
9,42,0.01,5,1
5,71,9053.35,11,0
3,30,210,7,0
5,65,6053.35,6,0
7,78,12053.35,7,0
8,52,420,8,0
13,31,0.01,5,1
10,30,0.01,9,1
10,65,0.01,9,0
10,65,6053.35,6,0
11,77,6000,2,0
8,60,5126.67,12,0
3,66,2500,1,0
7,67,3000,2,0
5,57,1000,3,0
9,32,0.01,4,0
11,67,0.01,5,0
9,64,420,7,0
7,41,2500,3,0
5,42,6000,1,0
8,39,0.01,4,1
6,75,3000,6,0
8,42,480,1,0
6,47,10000,10,1
8,44,240,6,1
8,49,5000,5,0
9,28,0.01,4,1
6,30,0.01,5,0
9,55,4349.4,5,0
10,35,0.01,4,0
5,51,0.01,8,1
11,39,6000,5,1
5,66,6000.01,5,0
9,48,50,10,0
3,61,9083.82,7,0
5,38,3000,8,1
16,41,0.01,5,1
8,39,0.01,4,1
5,46,0.01,8,1
7,66,15000,4,0
11,75,9000,5,1
14,48,1300,11,0
4,50,0.01,5,0
7,68,24000,2,0
11,54,0.01,9,0
10,52,0.01,5,0
6,35,0.01,4,0
8,59,0.01,5,0
13,60,0.01,17,0
6,65,6000,14,0
10,57,614.12,5,0
8,77,71000,6,0
4,68,50000,4,0
11,66,6105.32,9,0
6,35,0.01,4,1
10,77,4000,2,0
7,64,12050,8,0
14,31,0.01,5,1
9,37,0.01,5,0
13,44,2000,1,1
8,31,1300,1,1
9,58,0.01,7,0
15,49,3000,11,0
10,56,4599.05,5,1
15,22,6000,2,1
13,66,1200,1,1
11,58,0.01,11,1
9,63,10000,3,1
10,49,3000,4,0
8,52,0.01,8,0
9,71,5000,14,1
10,52,2250,1,0
3,65,6000,6,0
8,38,0.01,4,1
10,65,12107.64,6,0
7,62,0.01,5,0
9,44,3000,7,0
9,33,0.01,4,1
15,65,1000.01,7,1
13,47,10000,1,0
7,53,5000,3,0
13,60,4000,2,0
10,49,5000,11,0
12,58,12158.67,7,0
9,67,500,1,0
10,44,1000,4,1
11,37,0.01,5,1
9,73,12000,2,0
10,32,0.01,8,1
13,42,6856,5,1
2,56,6000,6,0
7,59,1000,6,0
8,32,5000.01,9,1
6,48,500,9,0
6,72,2000,12,0
6,43,6000,1,0
5,51,100.01,10,1
9,66,3000,8,0
9,51,0.01,5,0
8,56,6000,6,0
5,49,0.01,9,0
11,49,1300,5,0
13,69,16563,4,1
9,52,3000,3,1
6,64,6000,5,0
6,50,0.01,8,0
9,62,0.01,5,0
12,68,6216.7,0,0
7,53,2000,5,0
5,76,0.01,4,0
10,40,10000,14,1
9,62,6000,5,0
10,38,500,1,0
4,28,0.01,5,0
13,28,100,1,1
9,78,5000,14,0
8,64,3500,3,0
7,63,10000,1,0
11,67,6700,5,0
12,72,8000,8,1
12,58,1265.68,11,0
5,58,1200,10,0
9,68,6053.34,6,1
11,56,3000,8,0
6,42,0.01,5,0
10,72,3000,7,1
6,35,0.01,8,1
8,54,6000,5,0
15,52,100.01,8,1
5,44,600,1,0
9,46,0.01,5,0
14,38,0.01,4,1
18,37,480,4,1
8,78,7443.74,12,1
10,75,50000,1,0
8,47,0.01,4,0
18,79,6000,27,1
13,45,2200,4,1
8,75,4000,2,0
12,51,2880.01,11,0
9,79,12053.34,25,0
8,78,3000,8,0
11,65,0.01,9,0
6,28,0.01,5,1
6,66,32104.65,4,0
5,62,12053.35,5,0
14,44,0.01,5,1
4,53,2000,9,0
13,45,0.01,8,0
9,48,0.01,9,0
9,68,12000,18,0
12,59,50,10,0
12,41,0.01,5,0
5,41,5000,1,1
4,62,5000,8,0
5,70,20361.25,3,0
8,76,24140.78,9,0
14,52,5536.2,5,1
12,49,100,1,1
